reporter,partner,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022,Imported value in 2023
Antigua and Barbuda,Costa Rica,1029,292,463,638,526,737,1530,1045,401,401,450,404,495,255,495,610,385,478,826,853
Antigua and Barbuda,Switzerland,3894,4523,5197,4376,4371,2322,2718,2511,2314,2265,2144,2474,2329,1814,1776,1555,1055,1407,6107,804
Antigua and Barbuda,Cyprus,165,21,18,119,242,150,98,46,132,82,612,8777,2043,428,2042,17310,22300,7163,12009,767
Antigua and Barbuda,Chile,6096,384,562,556,725,668,1148,837,995,1042,1022,1006,1168,1086,1240,892,979,517,662,742
Antigua and Barbuda,Sweden,1002,1603,1994,2780,1931,4374,3099,5184,11731,4313,4194,4185,848,3196,2985,2064,909,531,587,722
Antigua and Barbuda,Paraguay,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,622,597
Antigua and Barbuda,Austria,214,1916,640,648,557,229,262,229,227,135,644,267,273,1448,1877,295,243,676,1673,540
Antigua and Barbuda,Australia,1412,89,517,1180,623,363,597,711,411,1689,263,187,471,604,797,655,395,418,910,529
Antigua and Barbuda,Romania,243,182,370,51228,18679,331,27582,96,18,41,81,51,50,61,35,19,4,36,5,467
Antigua and Barbuda,Norway,1258,1539,17094,66700,24260,19269,846,712,1863,901,397,417,240,867,92,253,495,220,682,459
Antigua and Barbuda,Hungary,161,171,199,167,146,152,388,11,18,66,216,805,747,519,818,401,373,408,449,404
Antigua and Barbuda,"Taipei, Chinese",1096,722,1334,723,798,489,229,278,470,497,278,429,209,106,382,326,343,218,390,388
Antigua and Barbuda,Czech Republic,55,4,247,107,328,218,256,4,43,23,87,103,66,56,25,67,15,159,775,277
Antigua and Barbuda,Ireland,1147,398,1320,763,765,282,141,56,8,18,110,219,943,251,240,318,194,94,197,268
Antigua and Barbuda,Guatemala,1,55,5,96,425,338,414,525,773,332,432,439,689,867,628,404,544,323,506,196
Antigua and Barbuda,Lithuania,8443,7179,4027,4293,127,74,60,7,89,160,101,47,92,31,35,2,91,144,85,175
Antigua and Barbuda,Estonia,792,1872,41,801,559,277,185,822,34,4,24,12,37,11,4,4,0,1,39,160
Antigua and Barbuda,Latvia,414,3964,1173,841,1057,622,582,1002,702,1233,873,744,312,129,159,64,100,177,249,125
Antigua and Barbuda,El Salvador,10,0,0,3,61,33,12,14,47,38,22,13,0,1,15,80,41,148,144,123
Antigua and Barbuda,Argentina,173,552,405,192,352,408,450,599,588,518,549,434,271,243,256,244,629,390,327,122
Antigua and Barbuda,Bulgaria,376,1058,3713,60568,25568,2035,2297,2956,1114,908,769,622,65,92,289,482,269,45,154,64
Antigua and Barbuda,Slovakia,8,0,2,246,0,0,0,43,7,15,10,3,8,4,8,5,0,12,42,42
Antigua and Barbuda,Slovenia,53,0,0,0,234,1,7,0,3,6,4,56,35,5,11,156,40,17,0,39
Antigua and Barbuda,Luxembourg,0,404,0,0,0,0,12,1,0,0,156,183,169,0,181,301,0,0,0,35
Antigua and Barbuda,Malta,103,51,0,0,0,0,38,3,346,4,1210,11,53,5,0,444,13,0,305,22
Antigua and Barbuda,Ecuador,23,155,50,38,196,69,94,77,101,48,83,126,62,71,74,100,28,78,51,10
Antigua and Barbuda,Ukraine,36,1,0,0,26,5,81,201,38,23,43,2,50,12,47,82,46,24,0,4
Antigua and Barbuda,Croatia,45,275,33,27,152,401,16,6,10,57,2,0,11,0,31,23,18,157,28,4
Antigua and Barbuda,Madagascar,19,0,155,0,194,0,25,16,63,0,34,0,5,2,9904,0,0,0,0,4
Antigua and Barbuda,Serbia,,,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
